x,y
0.400108206908859,-0.005119753230210194
0.39981818804408054,-0.005200572652677213
0.39981818804408054,-0.005200572652677213
0.39981818804408054,-0.005200572652677213
0.40009981020563434,-0.005094122292898448
0.3998214930925698,-0.005208936514799356
0.3995467293612512,-0.005332012153847637
0.3995467293612512,-0.005332012153847637
0.3992800816265772,-0.00547180380799229
0.3990177280812969,-0.0056194972007156336
0.3990177280812969,-0.0056194972007156336
0.39876433754276913,-0.0057820885779774735
0.39876433754276913,-0.0057820885779774735
0.39900756817710964,-0.0056046580859711904
0.39900756817710964,-0.0056046580859711904
0.39900756817710964,-0.0056046580859711904
0.3992420378511637,-0.005415801810130896
0.3992420378511637,-0.005415801810130896
0.3992420378511637,-0.005415801810130896
0.3992420378511637,-0.005415801810130896
0.3992420378511637,-0.005415801810130896
0.3992420378511637,-0.005415801810130896
0.3994749939346431,-0.005225081637770388
0.3992420378511637,-0.005415801810130896
0.3994749939346431,-0.005225081637770388
0.4018026522981234,-0.003315558492990968
0.4045958423342998,-0.0010241307192556635
0.40715417127104325,0.0010788962157668681
0.40994278705042614,0.0033758885656490632
0.412731402829809,0.005672880915531258
0.4164495572023196,0.008735537382040852
0.4197029422782663,0.011415361790236746
0.42295632735421307,0.014095186198432641
0.4262097124301598,0.016775010606628536
0.42946309750610656,0.01945483501482443
0.4336460211751809,0.022900323539647723
0.43736417554769147,0.025962980006157314
0.4408470811635813,0.028837694025019314
0.4443299867794711,0.03171240804388131
0.44804814115198166,0.034775064510390905
0.45200192223603974,0.038025197046334815
0.4559557033200978,0.041275329582278725
0.4596738576926084,0.044337986048788317
0.46385678136168274,0.04778347457361161
0.46827571316151234,0.051415975643195985
0.4719999665430809,0.054471212674843054
0.4743276249065612,0.056380735819622475
0.4757242199246494,0.05752644970649013
0.4761897515973455,0.05790835433544601
0.4766552832700416,0.058290258964401896
0.47712081494273767,0.05867216359335778
0.4766552832700416,0.058290258964401896
0.4766552832700416,0.058290258964401896
0.4766552832700416,0.058290258964401896
0.4766552832700416,0.058290258964401896
0.4766552832700416,0.058290258964401896
0.4766552832700416,0.058290258964401896
